c2,c0,729,129,229,ff9a,
1242166,3876605,3471003,3325097,139824,479680,
591643,2089055,1344915,1283488,58069,324249,
9627167,43841669,24923319,16574282,7483578,213572,
22682155,97714051,48457564,32430388,14132699,63228,
22419348,96247467,47777293,32019019,13921854,50663,
22698361,97239610,47997301,32214731,13948373,53525,
26969968,114692631,54025244,36399307,15659082,109826,
13782894,61970262,35476525,23243444,11024426,111976,
10014685,46549233,30717407,20086303,9448429,114946,
10958287,52153953,32432711,21089813,9996503,105706,
11200916,52582551,33998853,22134774,10424990,101825,
11681312,54926952,35776407,23531373,10730603,81482,
10482801,49537290,32779351,21383611,10010981,87936,
9852282,46344384,30515509,20100363,9198200,97649,
11185113,52791739,34223812,22442348,10313998,85016,
11355488,52806553,33659317,21755158,10639171,228638,
14707474,67450104,38630258,25194267,11934721,146353,
15226835,71563960,39534304,25714392,11865321,113971,
19490097,90893833,48235007,31195349,15260690,192558,
21787284,102211613,52085906,33968341,15822604,70301,
18811188,87093338,45021810,29256643,13965552,120567,
21798907,101801088,52169701,33900104,16025287,67207,
18401622,85583787,47330016,30924847,14378581,65866,
17890756,83772990,46815473,30600186,14152057,70429,
16772118,79145015,43772386,28366045,13495899,55214,
19271604,89638215,47484509,30793166,14740725,81953,
18506985,85808277,46673749,30420907,14222849,86752,
18874228,86707255,46409014,30250882,14271354,63089,
25106986,114199985,55255828,36235500,16672181,86028,
16941329,78857804,40211112,26166810,12376024,60924,
20871615,97386858,50759456,32965283,15639013,113782,
22165370,98361924,46105542,30256193,14037909,122244,
7938186,36779944,21084743,13696314,6538251,175938,
2339,10761,8208,5193,2835,6402,
2001455,9732498,4407389,2859024,1457977,147081,
5637519,19276105,5816135,4131133,1572653,344738,
1843156,10347945,4925308,3116600,1776168,477387,
22361448,103971172,45906130,28378516,16961883,710370,
12419610,59242264,33620672,21535475,10928094,331940,
1836208,10471422,5517355,3595504,1869935,445941,
3662107,14459945,7689227,5475542,2194389,671466,
10263454,45492475,20500077,14389704,5438813,1055125,
6531606,22731104,13431136,9795827,3626045,861323,
6871501,26687182,13075315,9474678,3581135,787123,
7514397,27769287,13375219,9985290,3360653,981751,
3644887,13031205,7239795,5618540,1620570,585287,
945139,2871830,2459532,2380514,75666,464510,
1055620,3511120,3000387,2814473,179157,497659,
248062,997561,264908,256793,7544,234975,
6889565,31720763,19074936,12104825,6541171,210376,
9258281,60758064,28086119,19313762,8359954,98220,
7496247,36140596,25024098,15924499,8009955,59136,
10597715,51026618,33130573,21045821,10651389,82684,
11108369,53292150,34223184,21778727,10958310,46058,
10553818,71175618,34984345,23830724,9935996,109478,
9847949,47419775,32507102,20793641,10261062,11742,
12480766,58793016,37871207,24234180,12076006,114586,
11902634,56617896,37019395,23620824,11862745,32656,
11298853,53511852,34197310,21900546,10920890,38466,
5451965,45809109,23059978,16762599,5715304,515968,
12963083,69435718,39600430,26277256,11791332,72499,
7095203,65260882,32076239,23863901,7413852,207809,
7082445,43632974,20703243,13899490,6448451,398892,
9963877,53293341,21312235,13563082,7332499,260621,
1411140,7356260,4111032,2586418,1487972,42072,
742447,3823273,2082802,1363094,686766,101136,
6346889,30890891,11105554,7527209,2906088,382984,
789012,5640415,2353916,1563882,631464,27116,
1704171,8207960,4584301,3108021,1427134,210469,
5291719,24426576,11653704,7852796,3691558,283152,
21463,113470,74905,44019,29145,8141,
35689,142220,64259,42329,21159,8518,
27756,156109,102392,56976,43281,6643,
56343,224605,91307,60666,29435,7386,
95,475,261,153,91,2673,
23954,113203,74927,44060,29082,15356,
880431,4283821,2436227,1535653,870220,62280,
22920,121430,77178,44739,30533,6955,
740,3730,2446,1399,869,5678,
267741,1070181,391885,258705,127999,8307,
428449,1788924,662316,463187,194520,14655,
59258,235597,83471,55948,26247,5112,
0,0,0,0,0,2368,
71895,319382,123778,88013,35176,8509,
23803,116417,75343,46392,29717,17685,
217494,1030786,574566,402513,161352,29704,
7406,34926,23950,15247,8501,4524,
368,1693,1091,656,371,3947,
65934,266146,103200,68375,33215,8280,
5231,28432,20043,12075,7590,4263,
409678,1855043,1015948,656083,347743,62217,
21182,77191,47832,28927,18739,4532,
3256,13663,7902,4577,3116,5005,
7394,40837,26078,15014,10293,4702,
750005,3707970,2188690,1425700,732087,21384,
29421,150142,101395,59097,39795,8659,
8036,38314,25448,16047,8742,5901,
967888,4685954,2615745,1657611,926042,32050,
759,3789,2287,1303,819,5346,
10206,54120,33578,19102,13603,3936,
10208,51561,37946,23638,13177,9168,
536,2602,1663,1054,522,3511,
0,0,0,0,0,1814,
6503,26139,18432,11222,6973,6680,
4102,14939,8947,5461,3449,3135,
9451,37213,23277,14208,8487,4882,
15826,62498,40868,27040,12999,6403,
30100,126715,81346,51612,27995,8645,
9763,42809,24328,15241,8665,5734,
164,810,367,241,116,3618,
95,467,264,147,98,2538,
24943,103979,63382,38665,24127,5140,
2599249,12039543,8241523,5362648,2504178,96619,
19729347,99831393,49353948,31040094,17268204,591712,
11800274,56513599,36417185,23004033,12196200,130982,
8937154,42856875,24564838,15582408,8392760,222927,
3877269,22700284,8740177,5906148,2153195,444969,
4192729,20105321,11029853,6810875,4077987,132378,
6764406,31937124,18566700,11628389,6556851,108890,
19284127,93186702,50045016,32576080,15265551,241097,
11910199,57807167,35244600,22653137,10884034,98029,
10174852,49073020,32258498,20467598,10373662,30391,
10692746,51407993,33891025,21518066,10932328,23510,
10421426,50237328,32965262,20823507,10729823,25192,
7673900,37016692,24973739,15832049,8010104,11888,
6093539,29325852,19287167,12223276,6186649,13327,
11774033,56723161,35496804,22442514,11477343,14002,
14031531,67472158,38631380,24186197,12981185,37659,
20633958,97737396,49624577,30869315,18203071,112633,
20322150,95356869,48094561,30206460,17334849,76338,
20707832,98237960,49913704,31265155,18078742,47178,
17652527,89749724,45273928,28449998,16366047,161510,
14112212,96693589,42271563,27226760,14713323,175247,
18231513,192968700,81937131,64112574,17587925,401445,
16836718,172724942,74342158,57676779,16299404,324774,
15710780,150859345,63969262,48755452,14930030,265765,
16833072,179847738,76254082,59747570,16110523,229920,
16787062,176140493,75224201,58783154,16118605,342591,
15898934,177590211,74875229,59338426,15251795,260463,
17713289,193805657,81748575,64413504,17025916,279489,
17675190,176658300,75871336,58747406,16800570,252166,
7315143,46129779,23365101,16092122,6952588,113909,
8177882,39455167,25048822,16414524,7872019,212548,
14069443,68948655,31366019,20181283,10185597,139644,
13886315,110860357,38264137,27065815,7440565,39086,
17495760,139041384,53825180,37923603,10250893,23748,
17778608,135322311,51610888,35872271,10189742,19112,
15764242,119857897,46325369,32076995,8824379,44314,
19845998,129507144,50067656,33827259,12783222,40648,
16277603,134096313,50206117,35701068,8821100,6330,
15956533,116223326,45796593,31592695,10308333,78131,
17131109,138056452,53102697,37358751,9113801,9328,
14187538,73663630,31388743,20946498,8711738,90282,
12257958,51700151,25048796,16652189,7880423,103305,
6694595,30949004,12400731,8101424,4127137,199104,
11917350,90076298,32962803,23011964,7614251,17261,
16955729,142197636,51927159,37084229,9555777,7471,
14141810,74091613,28859399,19957113,7943086,159245,
13709033,66376462,36421538,23391658,11500746,110381,
12402160,60119671,39366726,25091390,12216222,72137,
13733291,67293553,43695866,27706720,13602746,27285,
13748989,66673986,43105569,27448846,13350292,19857,
13728850,66970420,43269760,27499993,13396873,21424,
13894219,67976052,43649657,27745669,13564236,28596,
1969292,9046830,5428094,3437749,1740875,34936,
0,0,0,0,0,2577,
1232644,4912606,1581857,1064963,488547,9143,
1081503,4315947,1374381,923989,425434,11317,
3279495,15729115,8056734,5259763,2722355,111908,
22888,120145,77190,45492,29809,5159,
43999,243498,155433,87510,64310,5907,
372,1872,1123,648,394,4858,
20577,83480,37542,29764,17339,4574,
25376,100978,37927,19679,7614,4219,
864,3490,3544,2177,1344,2680,
114468,519169,348637,213955,124666,25228,
80939,324161,118299,79807,36160,6848,
50194,202954,101083,64810,33362,7106,
1073456,5039966,2681714,1702745,946984,38990,
22576,119716,75317,43430,30107,5611,
150204,613361,234116,152010,78533,8805,
372,1872,1285,726,466,3420,
1604,6820,4432,2566,1722,5936,
49668,198510,72140,48251,22794,6219,
91,461,238,136,85,3150,
324565,1464170,802948,574495,218748,66526,
145,648,572,429,133,4319,
402,1823,1191,731,391,4149,
14550,68807,47974,30388,16895,7384,
5381,29062,20813,12592,7849,3602,
1858,9102,8447,4691,3540,5568,
372,1872,986,571,345,3238,
3256,13663,7783,4501,3084,5204,
3559,18254,12226,7063,4971,4281,
95,475,259,152,90,2035,
4343,17544,10837,6724,3698,4025,
10586,51394,37970,23349,13833,6713,
36632,156724,104892,66651,34307,12774,
3621,15142,10218,6370,3640,6795,
962883,4689202,2585984,1631874,923097,23811,
285026,1256424,515451,358565,152822,14527,
372,1872,1045,607,364,4072,
14420,70167,44895,25780,18076,4719,
2621,12092,8255,5109,2925,4224,
110,520,293,167,105,3019,
51676,270121,122691,73212,46761,7946,
0,0,0,0,0,2547,
2877,13403,11127,7191,3525,4987,
17800,84351,50648,30523,18510,7004,
28673,121260,62473,38999,22520,4210,
239985,1179578,771178,492937,269992,56169,
554,2717,2159,1215,844,4031,
5868,23417,16971,10818,5832,6896,
10657,55459,47136,29314,14140,8130,
4815286,22853627,15592017,10088681,4870329,170293,
8800527,41765599,25536206,15948251,8819030,150915,
14504058,69909225,41510432,26030901,14339187,293220,
18677865,137905737,64615899,45895949,18267126,407805,
22071537,244817139,103922711,82385134,21153410,379856,
20482619,164400369,73065518,53623768,18900548,540339,
11056962,57183483,30959569,20064397,9105895,414257,
14016213,67511529,43091719,27647470,13113529,131556,
16464818,78808062,48003838,30884626,14516820,304548,
12224440,59225580,38395214,24514217,11649969,24666,
14700882,71426646,45303501,28883028,13786490,17518,
15256875,73894256,47542849,30323366,14472406,9603,
15050131,72965621,47025101,29939376,14353126,6577,
14403208,69122952,44223306,28345812,13344080,16486,
13864290,67742538,44367990,28263216,13496347,38273,
14008631,68292003,44003989,28040327,13430818,29466,
13335322,64412551,41593718,26649274,12605213,25577,
14117271,68950283,44879742,28688554,13584940,19465,
11850232,58471359,35480073,22519613,10946930,97245,
11282694,50867675,33096924,22070279,9408221,68174,
15052813,62902150,38411983,25762154,11039778,83784,
12278600,53797735,37379632,25095713,10515938,30420,
12417045,53442794,37304080,25005465,10515975,61717,
12270864,53307308,36591722,24562689,10397663,46300,
12848055,55507774,38103887,25552915,10703604,31735,
12194363,52956486,36388347,24294126,10581923,105519,
12818820,60660862,39460632,25523253,11738549,30041,
12800736,63018617,39396302,25005988,12244745,20365,
12520529,61252050,38828707,24609471,12108951,17940,
13258577,65034899,40921813,26038010,12558710,16511,
13103043,61906369,35980554,23136377,11101980,58002,
17172913,78696725,33894209,24578788,8817047,215572,
15542452,82995262,38158942,24399765,13169330,494384,
8880616,45699041,25421950,16074857,8949029,255066,
7942077,38017143,20044374,13384253,6438896,169427,
1988694,10165950,5179725,3344883,1741401,29343,
2014137,9968187,5378634,3525144,1774501,29601,
80590,337442,144888,99659,41280,6863,
795577,4553428,2581825,1653481,912170,228452,
6051048,30611768,13591333,9159959,4203004,364002,
1461708,7892826,4355259,2807885,1522286,176016,
6513834,40187792,15728268,10887292,4438392,174582,
2912043,14909878,7647981,5044449,2516370,114004,
5887057,37894068,14586432,10017225,4214191,166294,
2156391,10691203,5282249,3492424,1720032,36558,
5194353,22127402,8763606,5938568,2712829,191588,
7523830,44819713,17905726,12181254,5388982,269560,
2212845,11068702,5512537,3639796,1803682,66400,
2465896,11422165,5120594,3526007,1514275,186236,
4836624,31802252,12433608,8361036,3839341,47567,
500691,2946661,1749564,1098191,646536,84583,
6894006,40809417,16096349,10798759,5028199,194013,
2092975,10403950,5138675,3384201,1685322,25587,
831721,4168851,2193375,1390713,772359,30567,
1819771,9085990,4468020,2943826,1464197,30059,
17894,75332,46133,29681,15405,7209,
249920,1227369,810700,518101,284108,60453,
14149,60132,30565,20023,9813,4714,
0,0,0,0,0,1844,
15418,65904,34465,22538,11237,4696,
14656,63075,30535,19853,10023,3632,
379467,2030395,1208126,747613,441686,109775,
2043175,9826392,4065055,2868568,1137998,247930,
5200,25856,18569,11520,6694,10134,
30513,136486,93154,59960,30926,13262,
18262,84642,61297,36755,22745,8400,
894264,4135042,2213309,1399710,781732,86495,
384,1914,1245,735,417,4865,
23307,123907,80145,46488,31645,6976,
2194,10111,6776,4177,2431,5176,
508639,2036692,729954,494271,233417,13886,
22843,85284,29354,15610,6762,3133,
0,0,0,0,0,3162,
264709,1211303,714569,519684,187296,66017,
185777,728497,277764,183302,91339,10318,
192253,783053,283657,192367,92114,11685,
3119197,12226209,3967569,2712801,1197639,35855,
8625,46787,36867,21605,14547,6800,
3256,13663,8249,4759,3264,5426,
1641,7644,5958,3664,2168,4729,
1832778,7300830,2476959,1660864,783385,13646,
4324,17485,11084,6846,3811,3703,
1556737,6965023,4369450,2906674,1269645,67516,
17635479,89084799,43841735,27634391,15196579,555372,
10001380,47050283,28470554,18143854,9419783,186665,
12697053,61654537,35547568,22247989,12471535,153991,
19754688,136429418,64217495,45319125,18076182,285703,
15221035,77639525,44521529,28992807,13051154,518068,
19606123,94978269,50329785,32619940,14923361,142500,
15204417,74001809,46544599,29799568,14156046,156498,
16703187,80903664,48613499,31399355,14512500,189002,
15117684,73121310,47017006,30073538,14192100,22828,
15222319,73514845,46724531,29924013,14076336,18942,
14934846,71139957,44698671,28784861,13433963,28936,
14354484,69983309,45205089,28907439,13671047,32345,
14356733,70099071,45078149,28840759,13610325,19588,
13443138,64732247,41361036,26547095,12479943,34411,
14038079,68312647,44356866,28317440,13485914,27084,
13081886,63591938,41218651,26322043,12533747,61410,
10995442,50629522,26605450,17251734,8180307,209000,
7170718,35227772,21535237,13730739,6929220,419896,
1080417,5286926,1808212,1409697,379847,489734,
3555755,13210685,7441144,5427939,2019297,603664,
7407425,25912663,15057437,10940674,4107156,884960,
6806751,23656744,13424343,9871857,3552988,802680,
7950758,29046055,15037851,11167848,3869162,797434,
7172679,26662500,13628543,10085042,3538841,648717,
2284855,8852249,5348696,4126907,1198567,542279,
1205488,3912316,3279342,3082716,187662,517118,
736609,2493873,1864787,1780746,80299,367888,
541470,1949548,638546,572402,67776,257523,
6713492,29076333,16769936,11101137,4963828,264161,
12320156,60232724,38397946,24353911,12131250,71893,
12583315,61810142,38366507,24345383,12121223,46467,
11849200,57825581,35800264,22687103,11410027,30102,
12510616,61154742,38812139,24722490,12123467,27424,
12640248,61866455,39420238,25018033,12466907,87033,
12531233,61549370,38185626,24276290,12032262,26112,
11792492,57575078,35679778,22600211,11391398,20797,
11992673,47766271,21417941,15029637,6091950,215184,
1246145,6440221,3270109,2150369,1094322,314761,
2237915,14410753,4015114,2786146,1208663,120191,
8342,39831,29567,18500,10312,5657,
26919,130814,86993,52716,33047,31420,
155219,706535,371083,269174,97109,25309,
0,0,0,0,0,3372,
7651,38718,27816,16516,10654,10093,
1340684,5322723,1845278,1241905,575203,22047,
781546,3715941,2149267,1348030,764797,103316,
1783,8281,5666,3533,2027,5863,
11225,57876,38094,21635,15505,4113,
0,0,0,0,0,2328,
91476,452227,273006,163238,100473,24314,
72110,310728,177454,116119,55317,15018,
6600,31184,21327,13412,7472,7701,
3812,14969,10954,6952,3954,3033,
95,467,263,151,93,3306,
11773,54110,30404,17612,11626,3671,
10279,46398,31935,19959,11701,3581,
2688,12355,8270,5132,2906,4462,
114,534,297,173,103,2529,
0,0,0,0,0,1927,
12623,63269,44986,27881,16104,7414,
5361,19892,12738,7863,4808,3068,
3723,14497,9880,6987,4667,4434,
13182,59672,40155,22300,14679,9269,
9752,46341,29196,17463,11133,5479,
158992,885592,594232,378394,206240,28920,
737618,3479700,1945108,1227932,689752,20252,
5659,22192,14755,8997,5644,6007,
51972,232385,141470,84792,54537,8338,
10543,56024,35513,20193,14343,4371,
228210,909850,285029,191026,86657,5284,
204512,816020,255402,172250,77327,7882,
8650,44143,28539,17544,10355,7983,
82670,332631,104235,70220,31573,6647,
95,467,261,150,92,3479,
